"index","mc","mismc"
"2862","0.000275","0.000014",
"2863","0.000275","0.000014",
"2864","0.000274","0.000014",
"2865","0.000274","0.000014",
"2866","0.000274","0.000014",
"2867","0.000274","0.000014",
"2868","0.000274","0.000014",
"2869","0.000274","0.000014",
"2870","0.000274","0.000014",
"2871","0.000274","0.000014",
"2872","0.000273","0.000014",
"2873","0.000273","0.000014",
"2874","0.000273","0.000014",
"2875","0.000273","0.000014",
"2876","0.000273","0.000014",
"2877","0.000272","0.000014",
"2878","0.000272","0.000014",
"2879","0.000272","0.000014",
"2880","0.000272","0.000014",
"2881","0.000272","0.000014",
"2882","0.000272","0.000014",
"2883","0.000271","0.000014",
"2884","0.000271","0.000014",
"2885","0.000271","0.000014",
"2886","0.000271","0.000014",
"2887","0.000271","0.000014",
"2888","0.000271","0.000014",
"2889","0.000271","0.000014",
"2890","0.000271","0.000014",
"2891","0.000271","0.000014",
"2892","0.000271","0.000014",
"2893","0.000271","0.000014",
"2894","0.000271","0.000014",
"2895","0.000271","0.000014",
"2896","0.000271","0.000014",
"2897","0.000271","0.000014",
"2898","0.000271","0.000014",
"2899","0.000271","0.000014",
"2900","0.000271","0.000014",
"2901","0.000270","0.000014",
"2902","0.000270","0.000014",
"2903","0.000270","0.000014",
"2904","0.000270","0.000014",
"2905","0.000270","0.000014",
"2906","0.000270","0.000014",
"2907","0.000270","0.000014",
"2908","0.000269","0.000014",
"2909","0.000269","0.000014",
"2910","0.000269","0.000014",
"2911","0.000269","0.000014",
"2912","0.000269","0.000014",
"2913","0.000269","0.000014",
"2914","0.000269","0.000014",
"2915","0.000268","0.000014",
"2916","0.000268","0.000014",
"2917","0.000268","0.000014",
"2918","0.000268","0.000014",
"2919","0.000268","0.000014",
"2920","0.000268","0.000014",
"2921","0.000267","0.000014",
"2922","0.000267","0.000014",
"2923","0.000267","0.000014",
"2924","0.000267","0.000014",
"2925","0.000267","0.000014",
"2926","0.000267","0.000014",
"2927","0.000267","0.000014",
"2928","0.000267","0.000014",
"2929","0.000267","0.000014",
"2930","0.000266","0.000014",
"2931","0.000266","0.000014",
"2932","0.000266","0.000013",
"2933","0.000266","0.000013",
"2934","0.000266","0.000013",
"2935","0.000266","0.000013",
"2936","0.000266","0.000013",
"2937","0.000266","0.000013",
"2938","0.000266","0.000013",
"2939","0.000266","0.000013",
"2940","0.000266","0.000013",
"2941","0.000265","0.000013",
"2942","0.000265","0.000013",
"2943","0.000265","0.000013",
"2944","0.000265","0.000013",
"2945","0.000265","0.000013",
"2946","0.000265","0.000013",
"2947","0.000265","0.000013",
"2948","0.000265","0.000013",
"2949","0.000265","0.000013",
"2950","0.000265","0.000013",
"2951","0.000265","0.000013",
"2952","0.000265","0.000013",
"2953","0.000264","0.000013",
"2954","0.000264","0.000013",
"2955","0.000264","0.000013",
"2956","0.000264","0.000013",
"2957","0.000264","0.000013",
"2958","0.000264","0.000013",
"2959","0.000264","0.000013",
"2960","0.000264","0.000013",
"2961","0.000264","0.000013",
"2962","0.000264","0.000013",
"2963","0.000263","0.000013",
"2964","0.000264","0.000013",
"2965","0.000263","0.000013",
"2966","0.000263","0.000013",
"2967","0.000263","0.000013",
"2968","0.000263","0.000013",
"2969","0.000263","0.000013",
"2970","0.000263","0.000013",
"2971","0.000263","0.000013",
"2972","0.000263","0.000013",
"2973","0.000263","0.000013",
"2974","0.000263","0.000013",
"2975","0.000263","0.000013",
"2976","0.000263","0.000013",
"2977","0.000262","0.000013",
"2978","0.000262","0.000013",
"2979","0.000262","0.000013",
"2980","0.000262","0.000013",
"2981","0.000262","0.000013",
"2982","0.000262","0.000013",
"2983","0.000262","0.000013",
"2984","0.000262","0.000013",
"2985","0.000262","0.000013",
"2986","0.000262","0.000013",
"2987","0.000262","0.000013",
"2988","0.000262","0.000013",
"2989","0.000262","0.000013",
"2990","0.000261","0.000013",
"2991","0.000262","0.000013",
"2992","0.000261","0.000013",
"2993","0.000261","0.000013",
"2994","0.000261","0.000013",
"2995","0.000261","0.000013",
"2996","0.000261","0.000013",
"2997","0.000261","0.000013",
"2998","0.000261","0.000013",
"2999","0.000261","0.000013",
"3000","0.000261","0.000013",
"3001","0.000261","0.000013",
"3002","0.000261","0.000013",
"3003","0.000261","0.000013",
"3004","0.000261","0.000013",
"3005","0.000261","0.000013",
"3006","0.000261","0.000013",
"3007","0.000260","0.000013",
"3008","0.000260","0.000013",
"3009","0.000260","0.000013",
"3010","0.000260","0.000013",
"3011","0.000260","0.000013",
"3012","0.000260","0.000013",
"3013","0.000260","0.000013",
"3014","0.000260","0.000013",
"3015","0.000260","0.000013",
"3016","0.000260","0.000013",
"3017","0.000260","0.000013",
"3018","0.000259","0.000013",
"3019","0.000259","0.000013",
"3020","0.000259","0.000013",
"3021","0.000259","0.000013",
"3022","0.000259","0.000013",
"3023","0.000259","0.000013",
"3024","0.000259","0.000013",
"3025","0.000259","0.000013",
"3026","0.000259","0.000013",
"3027","0.000259","0.000013",
"3028","0.000259","0.000013",
"3029","0.000259","0.000013",
"3030","0.000258","0.000013",
"3031","0.000258","0.000013",
"3032","0.000258","0.000013",
"3033","0.000258","0.000013",
"3034","0.000258","0.000013",
"3035","0.000258","0.000013",
"3036","0.000258","0.000013",
"3037","0.000258","0.000013",
"3038","0.000258","0.000013",
"3039","0.000258","0.000013",
"3040","0.000257","0.000013",
"3041","0.000257","0.000013",
"3042","0.000257","0.000013",
"3043","0.000257","0.000013",
"3044","0.000257","0.000013",
"3045","0.000257","0.000013",
"3046","0.000257","0.000013",
"3047","0.000256","0.000013",
"3048","0.000256","0.000013",
"3049","0.000256","0.000013",
"3050","0.000256","0.000013",
"3051","0.000256","0.000013",
"3052","0.000256","0.000013",
"3053","0.000256","0.000013",
"3054","0.000256","0.000013",
"3055","0.000255","0.000013",
"3056","0.000255","0.000013",
"3057","0.000255","0.000013",
"3058","0.000255","0.000013",
"3059","0.000255","0.000013",
"3060","0.000255","0.000013",
"3061","0.000255","0.000013",
"3062","0.000255","0.000013",
"3063","0.000255","0.000013",
"3064","0.000255","0.000013",
"3065","0.000255","0.000013",
"3066","0.000255","0.000013",
"3067","0.000254","0.000013",
"3068","0.000254","0.000013",
"3069","0.000254","0.000013",
"3070","0.000254","0.000013",
"3071","0.000254","0.000013",
"3072","0.000254","0.000013",
"3073","0.000254","0.000013",
"3074","0.000254","0.000013",
"3075","0.000254","0.000013",
"3076","0.000254","0.000013",
"3077","0.000254","0.000013",
"3078","0.000254","0.000013",
"3079","0.000254","0.000013",
"3080","0.000253","0.000013",
"3081","0.000253","0.000013",
"3082","0.000253","0.000013",
"3083","0.000253","0.000013",
"3084","0.000253","0.000013",
"3085","0.000253","0.000013",
"3086","0.000253","0.000013",
"3087","0.000253","0.000013",
"3088","0.000253","0.000013",
"3089","0.000252","0.000013",
"3090","0.000252","0.000013",
"3091","0.000252","0.000013",
"3092","0.000252","0.000013",
"3093","0.000252","0.000013",
"3094","0.000252","0.000013",
"3095","0.000252","0.000013",
"3096","0.000252","0.000013",
"3097","0.000252","0.000013",
"3098","0.000252","0.000013",
"3099","0.000252","0.000013",
"3100","0.000252","0.000013",
"3101","0.000252","0.000013",
"3102","0.000252","0.000013",
"3103","0.000251","0.000013",
"3104","0.000251","0.000013",
"3105","0.000251","0.000013",
"3106","0.000251","0.000013",
"3107","0.000251","0.000013",
"3108","0.000251","0.000013",
"3109","0.000251","0.000013",
"3110","0.000251","0.000013",
"3111","0.000251","0.000013",
"3112","0.000251","0.000013",
"3113","0.000251","0.000013",
"3114","0.000250","0.000013",
"3115","0.000250","0.000013",
"3116","0.000250","0.000013",
"3117","0.000250","0.000013",
"3118","0.000250","0.000013",
"3119","0.000250","0.000013",
"3120","0.000250","0.000013",
"3121","0.000250","0.000013",
"3122","0.000250","0.000013",
"3123","0.000250","0.000013",
"3124","0.000250","0.000013",
"3125","0.000250","0.000013",
"3126","0.000249","0.000013",
"3127","0.000249","0.000013",
"3128","0.000249","0.000013",
"3129","0.000249","0.000013",
"3130","0.000249","0.000013",
"3131","0.000249","0.000013",
"3132","0.000249","0.000013",
"3133","0.000249","0.000013",
"3134","0.000249","0.000013",
"3135","0.000249","0.000013",
"3136","0.000249","0.000013",
"3137","0.000249","0.000013",
"3138","0.000249","0.000012",
"3139","0.000249","0.000012",
"3140","0.000249","0.000012",
"3141","0.000249","0.000012",
"3142","0.000249","0.000012",
"3143","0.000249","0.000012",
"3144","0.000249","0.000012",
"3145","0.000249","0.000012",
"3146","0.000248","0.000012",
"3147","0.000248","0.000012",
"3148","0.000248","0.000012",
"3149","0.000248","0.000012",
"3150","0.000248","0.000012",
"3151","0.000248","0.000012",
"3152","0.000248","0.000012",
"3153","0.000248","0.000012",
"3154","0.000248","0.000012",
"3155","0.000248","0.000012",
"3156","0.000248","0.000012",
"3157","0.000248","0.000012",
"3158","0.000247","0.000012",
"3159","0.000247","0.000012",
"3160","0.000247","0.000012",
"3161","0.000247","0.000012",
"3162","0.000247","0.000012",
"3163","0.000247","0.000012",
"3164","0.000247","0.000012",
"3165","0.000247","0.000012",
"3166","0.000247","0.000012",
"3167","0.000247","0.000012",
"3168","0.000247","0.000012",
"3169","0.000247","0.000012",
"3170","0.000247","0.000012",
"3171","0.000246","0.000012",
"3172","0.000246","0.000012",
"3173","0.000246","0.000012",
"3174","0.000246","0.000012",
"3175","0.000246","0.000012",
"3176","0.000246","0.000012",
"3177","0.000246","0.000012",
"3178","0.000246","0.000012",
"3179","0.000246","0.000012",
"3180","0.000246","0.000012",
"3181","0.000245","0.000012",
"3182","0.000245","0.000012",
"3183","0.000245","0.000012",
"3184","0.000245","0.000012",
"3185","0.000245","0.000012",
"3186","0.000245","0.000012",
"3187","0.000245","0.000012",
"3188","0.000245","0.000012",
"3189","0.000245","0.000012",
"3190","0.000245","0.000012",
"3191","0.000245","0.000012",
"3192","0.000245","0.000012",
"3193","0.000245","0.000012",
"3194","0.000245","0.000012",
"3195","0.000244","0.000012",
"3196","0.000244","0.000012",
"3197","0.000244","0.000012",
"3198","0.000244","0.000012",
"3199","0.000244","0.000012",
"3200","0.000244","0.000012",
"3201","0.000244","0.000012",
"3202","0.000244","0.000012",
"3203","0.000243","0.000012",
"3204","0.000243","0.000012",
"3205","0.000243","0.000012",
"3206","0.000243","0.000012",
"3207","0.000243","0.000012",
"3208","0.000243","0.000012",
"3209","0.000243","0.000012",
"3210","0.000243","0.000012",
"3211","0.000243","0.000012",
"3212","0.000243","0.000012",
"3213","0.000243","0.000012",
"3214","0.000242","0.000012",
"3215","0.000242","0.000012",
"3216","0.000242","0.000012",
"3217","0.000242","0.000012",
"3218","0.000242","0.000012",
"3219","0.000242","0.000012",
"3220","0.000242","0.000012",
"3221","0.000242","0.000012",
"3222","0.000242","0.000012",
"3223","0.000241","0.000012",
"3224","0.000241","0.000012",
"3225","0.000241","0.000012",
"3226","0.000241","0.000012",
"3227","0.000241","0.000012",
"3228","0.000241","0.000012",
"3229","0.000241","0.000012",
"3230","0.000241","0.000012",
"3231","0.000241","0.000012",
"3232","0.000241","0.000012",
"3233","0.000241","0.000012",
"3234","0.000240","0.000012",
"3235","0.000240","0.000012",
"3236","0.000240","0.000012",
"3237","0.000240","0.000012",
"3238","0.000240","0.000012",
"3239","0.000240","0.000012",
"3240","0.000240","0.000012",
"3241","0.000240","0.000012",
"3242","0.000239","0.000012",
"3243","0.000239","0.000012",
"3244","0.000239","0.000012",
"3245","0.000239","0.000012",
"3246","0.000239","0.000012",
"3247","0.000239","0.000012",
"3248","0.000239","0.000012",
"3249","0.000239","0.000012",
"3250","0.000239","0.000012",
"3251","0.000239","0.000012",
"3252","0.000239","0.000012",
"3253","0.000239","0.000012",
"3254","0.000239","0.000012",
"3255","0.000239","0.000012",
"3256","0.000239","0.000012",
"3257","0.000239","0.000012",
"3258","0.000238","0.000012",
"3259","0.000238","0.000012",
"3260","0.000238","0.000012",
"3261","0.000238","0.000012",
"3262","0.000238","0.000012",
"3263","0.000238","0.000012",
"3264","0.000238","0.000012",
"3265","0.000238","0.000012",
"3266","0.000238","0.000012",
"3267","0.000238","0.000012",
"3268","0.000238","0.000012",
"3269","0.000238","0.000012",
"3270","0.000238","0.000012",
"3271","0.000237","0.000012",
"3272","0.000237","0.000012",
"3273","0.000237","0.000012",
"3274","0.000237","0.000012",
"3275","0.000237","0.000012",
"3276","0.000237","0.000012",
"3277","0.000237","0.000012",
"3278","0.000237","0.000012",
"3279","0.000237","0.000012",
"3280","0.000237","0.000012",
"3281","0.000237","0.000012",
"3282","0.000237","0.000012",
"3283","0.000237","0.000012",
"3284","0.000236","0.000012",
"3285","0.000236","0.000012",
"3286","0.000236","0.000012",
"3287","0.000236","0.000012",
"3288","0.000236","0.000012",
"3289","0.000236","0.000012",
"3290","0.000236","0.000012",
"3291","0.000236","0.000012",
"3292","0.000236","0.000012",
"3293","0.000236","0.000012",
"3294","0.000236","0.000012",
"3295","0.000235","0.000012",
"3296","0.000235","0.000012",
"3297","0.000235","0.000012",
"3298","0.000235","0.000012",
"3299","0.000235","0.000012",
"3300","0.000235","0.000012",
"3301","0.000235","0.000012",
"3302","0.000235","0.000012",
"3303","0.000235","0.000012",
"3304","0.000235","0.000012",
"3305","0.000235","0.000012",
"3306","0.000235","0.000012",
"3307","0.000235","0.000012",
"3308","0.000234","0.000012",
"3309","0.000234","0.000012",
"3310","0.000234","0.000012",
"3311","0.000234","0.000012",
"3312","0.000234","0.000012",
"3313","0.000234","0.000012",
"3314","0.000234","0.000012",
"3315","0.000234","0.000012",
"3316","0.000234","0.000012",
"3317","0.000234","0.000012",
"3318","0.000234","0.000012",
"3319","0.000234","0.000012",
"3320","0.000233","0.000012",
"3321","0.000233","0.000012",
"3322","0.000233","0.000012",
"3323","0.000233","0.000012",
"3324","0.000233","0.000012",
"3325","0.000233","0.000012",
"3326","0.000233","0.000012",
"3327","0.000233","0.000012",
"3328","0.000233","0.000012",
"3329","0.000233","0.000012",
"3330","0.000233","0.000012",
"3331","0.000233","0.000012",
"3332","0.000233","0.000012",
"3333","0.000233","0.000012",
"3334","0.000233","0.000012",
"3335","0.000233","0.000012",
"3336","0.000233","0.000012",
"3337","0.000232","0.000012",
"3338","0.000232","0.000012",
"3339","0.000232","0.000012",
"3340","0.000232","0.000012",
"3341","0.000232","0.000012",
"3342","0.000232","0.000012",
"3343","0.000232","0.000012",
"3344","0.000232","0.000012",
"3345","0.000232","0.000012",
"3346","0.000232","0.000012",
"3347","0.000232","0.000012",
"3348","0.000232","0.000012",
"3349","0.000232","0.000012",
"3350","0.000232","0.000012",
"3351","0.000231","0.000012",
"3352","0.000231","0.000012",
"3353","0.000231","0.000012",
"3354","0.000231","0.000012",
"3355","0.000231","0.000012",
"3356","0.000231","0.000012",
"3357","0.000231","0.000012",
"3358","0.000231","0.000012",
"3359","0.000231","0.000012",
"3360","0.000231","0.000012",
"3361","0.000231","0.000012",
"3362","0.000231","0.000012",
"3363","0.000231","0.000012",
"3364","0.000231","0.000012",
"3365","0.000231","0.000012",
"3366","0.000231","0.000012",
"3367","0.000230","0.000012",
"3368","0.000230","0.000012",
"3369","0.000231","0.000012",
"3370","0.000230","0.000012",
"3371","0.000230","0.000012",
"3372","0.000230","0.000012",
"3373","0.000230","0.000012",
"3374","0.000230","0.000012",
"3375","0.000230","0.000012",
"3376","0.000230","0.000012",
"3377","0.000230","0.000012",
"3378","0.000230","0.000012",
"3379","0.000230","0.000012",
"3380","0.000230","0.000012",
"3381","0.000230","0.000012",
"3382","0.000230","0.000012",
"3383","0.000230","0.000012",
"3384","0.000230","0.000012",
"3385","0.000230","0.000012",
"3386","0.000230","0.000012",
"3387","0.000229","0.000012",
"3388","0.000229","0.000012",
"3389","0.000229","0.000012",
"3390","0.000229","0.000012",
"3391","0.000229","0.000012",
"3392","0.000229","0.000012",
"3393","0.000229","0.000012",
"3394","0.000229","0.000012",
"3395","0.000229","0.000012",
"3396","0.000229","0.000012",
"3397","0.000229","0.000012",
"3398","0.000229","0.000011",
"3399","0.000229","0.000011",
"3400","0.000229","0.000011",
"3401","0.000229","0.000011",
"3402","0.000229","0.000011",
"3403","0.000229","0.000011",
"3404","0.000228","0.000011",
"3405","0.000228","0.000011",
"3406","0.000228","0.000011",
"3407","0.000228","0.000011",
"3408","0.000228","0.000011",
"3409","0.000228","0.000011",
"3410","0.000228","0.000011",
"3411","0.000228","0.000011",
"3412","0.000228","0.000011",
"3413","0.000228","0.000011",
"3414","0.000228","0.000011",
"3415","0.000228","0.000011",
"3416","0.000228","0.000011",
"3417","0.000228","0.000011",
"3418","0.000228","0.000011",
"3419","0.000228","0.000011",
"3420","0.000228","0.000011",
"3421","0.000228","0.000011",
"3422","0.000227","0.000011",
"3423","0.000227","0.000011",
"3424","0.000227","0.000011",
"3425","0.000227","0.000011",
"3426","0.000227","0.000011",
"3427","0.000227","0.000011",
"3428","0.000227","0.000011",
"3429","0.000227","0.000011",
"3430","0.000227","0.000011",
"3431","0.000227","0.000011",
"3432","0.000227","0.000011",
"3433","0.000227","0.000011",
"3434","0.000227","0.000011",
"3435","0.000227","0.000011",
"3436","0.000227","0.000011",
"3437","0.000227","0.000011",
"3438","0.000227","0.000011",
"3439","0.000227","0.000011",
"3440","0.000227","0.000011",
"3441","0.000227","0.000011",
"3442","0.000227","0.000011",
"3443","0.000227","0.000011",
"3444","0.000227","0.000011",
"3445","0.000227","0.000011",
"3446","0.000227","0.000011",
"3447","0.000227","0.000011",
"3448","0.000227","0.000011",
"3449","0.000227","0.000011",
"3450","0.000226","0.000011",
"3451","0.000226","0.000011",
"3452","0.000226","0.000011",
"3453","0.000226","0.000011",
"3454","0.000226","0.000011",
"3455","0.000226","0.000011",
"3456","0.000226","0.000011",
"3457","0.000226","0.000011",
"3458","0.000226","0.000011",
"3459","0.000226","0.000011",
"3460","0.000226","0.000011",
"3461","0.000226","0.000011",
"3462","0.000226","0.000011",
"3463","0.000226","0.000011",
"3464","0.000226","0.000011",
"3465","0.000226","0.000011",
"3466","0.000226","0.000011",
"3467","0.000226","0.000011",
"3468","0.000226","0.000011",
"3469","0.000226","0.000011",
"3470","0.000226","0.000011",
"3471","0.000225","0.000011",
"3472","0.000225","0.000011",
"3473","0.000225","0.000011",
"3474","0.000225","0.000011",
"3475","0.000225","0.000011",
"3476","0.000225","0.000011",
"3477","0.000225","0.000011",
"3478","0.000225","0.000011",
"3479","0.000225","0.000011",
"3480","0.000225","0.000011",
"3481","0.000225","0.000011",
"3482","0.000225","0.000011",
"3483","0.000225","0.000011",
"3484","0.000225","0.000011",
"3485","0.000225","0.000011",
"3486","0.000225","0.000011",
"3487","0.000225","0.000011",
"3488","0.000225","0.000011",
"3489","0.000225","0.000011",
"3490","0.000225","0.000011",
"3491","0.000224","0.000011",
"3492","0.000224","0.000011",
"3493","0.000224","0.000011",
"3494","0.000224","0.000011",
"3495","0.000224","0.000011",
"3496","0.000224","0.000011",
"3497","0.000224","0.000011",
"3498","0.000224","0.000011",
"3499","0.000224","0.000011",
"3500","0.000224","0.000011",
"3501","0.000224","0.000011",
"3502","0.000224","0.000011",
"3503","0.000223","0.000011",
"3504","0.000223","0.000011",
"3505","0.000223","0.000011",
"3506","0.000223","0.000011",
"3507","0.000223","0.000011",
"3508","0.000223","0.000011",
"3509","0.000223","0.000011",
"3510","0.000223","0.000011",
"3511","0.000223","0.000011",
"3512","0.000223","0.000011",
"3513","0.000223","0.000011",
"3514","0.000223","0.000011",
"3515","0.000222","0.000011",
"3516","0.000222","0.000011",
"3517","0.000222","0.000011",
"3518","0.000222","0.000011",
"3519","0.000222","0.000011",
"3520","0.000222","0.000011",
"3521","0.000222","0.000011",
"3522","0.000222","0.000011",
"3523","0.000222","0.000011",
"3524","0.000222","0.000011",
"3525","0.000221","0.000011",
"3526","0.000221","0.000011",
"3527","0.000221","0.000011",
"3528","0.000221","0.000011",
"3529","0.000221","0.000011",
"3530","0.000221","0.000011",
"3531","0.000221","0.000011",
"3532","0.000221","0.000011",
"3533","0.000221","0.000011",
"3534","0.000221","0.000011",
"3535","0.000221","0.000011",
"3536","0.000221","0.000011",
"3537","0.000221","0.000011",
"3538","0.000221","0.000011",
"3539","0.000221","0.000011",
"3540","0.000221","0.000011",
"3541","0.000221","0.000011",
"3542","0.000221","0.000011",
"3543","0.000221","0.000011",
"3544","0.000221","0.000011",
"3545","0.000221","0.000011",
"3546","0.000220","0.000011",
"3547","0.000220","0.000011",
"3548","0.000220","0.000011",
"3549","0.000220","0.000011",
"3550","0.000220","0.000011",
"3551","0.000220","0.000011",
"3552","0.000220","0.000011",
"3553","0.000220","0.000011",
"3554","0.000220","0.000011",
"3555","0.000220","0.000011",
"3556","0.000220","0.000011",
"3557","0.000220","0.000011",
"3558","0.000220","0.000011",
"3559","0.000220","0.000011",
"3560","0.000220","0.000011",
"3561","0.000220","0.000011",
"3562","0.000220","0.000011",
"3563","0.000220","0.000011",
"3564","0.000219","0.000011",
"3565","0.000219","0.000011",
"3566","0.000219","0.000011",
"3567","0.000219","0.000011",
"3568","0.000219","0.000011",
"3569","0.000219","0.000011",
"3570","0.000219","0.000011",
"3571","0.000219","0.000011",
"3572","0.000219","0.000011",
"3573","0.000219","0.000011",
"3574","0.000219","0.000011",
"3575","0.000219","0.000011",
"3576","0.000219","0.000011",
"3577","0.000219","0.000011",
"3578","0.000219","0.000011",
"3579","0.000219","0.000011",
"3580","0.000219","0.000011",
"3581","0.000219","0.000011",
"3582","0.000219","0.000011",
"3583","0.000219","0.000011",
"3584","0.000219","0.000011",
"3585","0.000219","0.000011",
"3586","0.000219","0.000011",
"3587","0.000219","0.000011",
"3588","0.000218","0.000011",
"3589","0.000218","0.000011",
"3590","0.000218","0.000011",
"3591","0.000218","0.000011",
"3592","0.000218","0.000011",
"3593","0.000218","0.000011",
"3594","0.000218","0.000011",
"3595","0.000218","0.000011",
"3596","0.000218","0.000011",
"3597","0.000218","0.000011",
"3598","0.000218","0.000011",
"3599","0.000218","0.000011",
"3600","0.000218","0.000011",
"3601","0.000218","0.000011",
"3602","0.000218","0.000011",
"3603","0.000218","0.000011",
"3604","0.000218","0.000011",
"3605","0.000217","0.000011",
"3606","0.000217","0.000011",
"3607","0.000217","0.000011",
"3608","0.000217","0.000011",
"3609","0.000217","0.000011",
"3610","0.000217","0.000011",
"3611","0.000217","0.000011",
"3612","0.000217","0.000011",
"3613","0.000217","0.000011",
"3614","0.000217","0.000011",
"3615","0.000217","0.000011",
"3616","0.000216","0.000011",
"3617","0.000216","0.000011",
"3618","0.000216","0.000011",
"3619","0.000216","0.000011",
"3620","0.000216","0.000011",
"3621","0.000216","0.000011",
"3622","0.000216","0.000011",
"3623","0.000216","0.000011",
"3624","0.000216","0.000011",
"3625","0.000216","0.000011",
"3626","0.000216","0.000011",
"3627","0.000216","0.000011",
"3628","0.000216","0.000011",
"3629","0.000216","0.000011",
"3630","0.000216","0.000011",
"3631","0.000215","0.000011",
"3632","0.000215","0.000011",
"3633","0.000215","0.000011",
"3634","0.000215","0.000011",
"3635","0.000215","0.000011",
"3636","0.000215","0.000011",
"3637","0.000215","0.000011",
"3638","0.000215","0.000011",
"3639","0.000215","0.000011",
"3640","0.000215","0.000011",
"3641","0.000214","0.000011",
"3642","0.000214","0.000011",
"3643","0.000214","0.000011",
"3644","0.000214","0.000011",
"3645","0.000214","0.000011",
"3646","0.000214","0.000011",
"3647","0.000214","0.000011",
"3648","0.000214","0.000011",
"3649","0.000214","0.000011",
"3650","0.000214","0.000011",
"3651","0.000214","0.000011",
"3652","0.000214","0.000011",
"3653","0.000214","0.000011",
"3654","0.000214","0.000011",
"3655","0.000214","0.000011",
"3656","0.000214","0.000011",
"3657","0.000213","0.000011",
"3658","0.000213","0.000011",
"3659","0.000213","0.000011",
"3660","0.000213","0.000011",
"3661","0.000213","0.000011",
"3662","0.000213","0.000011",
"3663","0.000213","0.000011",
"3664","0.000213","0.000011",
"3665","0.000213","0.000011",
"3666","0.000213","0.000011",
"3667","0.000213","0.000011",
"3668","0.000213","0.000011",
"3669","0.000213","0.000011",
"3670","0.000213","0.000011",
"3671","0.000213","0.000011",
"3672","0.000213","0.000011",
"3673","0.000213","0.000011",
"3674","0.000213","0.000011",
"3675","0.000213","0.000011",
"3676","0.000213","0.000011",
"3677","0.000213","0.000011",
"3678","0.000213","0.000011",
"3679","0.000212","0.000011",
"3680","0.000212","0.000011",
"3681","0.000212","0.000011",
"3682","0.000212","0.000011",
"3683","0.000212","0.000011",
"3684","0.000212","0.000011",
"3685","0.000212","0.000011",
"3686","0.000212","0.000011",
"3687","0.000212","0.000011",
"3688","0.000212","0.000011",
"3689","0.000212","0.000011",
"3690","0.000212","0.000011",
"3691","0.000212","0.000011",
"3692","0.000212","0.000011",
"3693","0.000212","0.000011",
"3694","0.000212","0.000011",
"3695","0.000212","0.000011",
"3696","0.000212","0.000011",
"3697","0.000212","0.000011",
"3698","0.000212","0.000011",
"3699","0.000212","0.000011",
"3700","0.000212","0.000011",
"3701","0.000212","0.000011",
"3702","0.000212","0.000011",
"3703","0.000212","0.000011",
"3704","0.000212","0.000011",
"3705","0.000212","0.000011",
"3706","0.000212","0.000011",
"3707","0.000212","0.000011",
"3708","0.000212","0.000011",
"3709","0.000212","0.000011",
"3710","0.000211","0.000011",
"3711","0.000211","0.000011",
"3712","0.000211","0.000011",
"3713","0.000211","0.000011",
"3714","0.000211","0.000011",
"3715","0.000211","0.000011",
"3716","0.000211","0.000011",
"3717","0.000211","0.000011",
"3718","0.000211","0.000011",
"3719","0.000211","0.000011",
"3720","0.000211","0.000011",
"3721","0.000211","0.000011",
"3722","0.000211","0.000011",
"3723","0.000211","0.000011",
"3724","0.000211","0.000011",
"3725","0.000211","0.000011",
"3726","0.000210","0.000011",
"3727","0.000210","0.000011",
"3728","0.000210","0.000011",
"3729","0.000210","0.000011",
"3730","0.000210","0.000011",
"3731","0.000210","0.000011",
"3732","0.000210","0.000010",
"3733","0.000210","0.000010",
"3734","0.000210","0.000010",
"3735","0.000210","0.000010",
"3736","0.000210","0.000010",
"3737","0.000210","0.000010",
"3738","0.000210","0.000010",
"3739","0.000209","0.000010",
"3740","0.000209","0.000010",
"3741","0.000209","0.000010",
"3742","0.000209","0.000010",
"3743","0.000209","0.000010",
"3744","0.000209","0.000010",
"3745","0.000209","0.000010",
"3746","0.000209","0.000010",
"3747","0.000209","0.000010",
"3748","0.000209","0.000010",
"3749","0.000209","0.000010",
"3750","0.000209","0.000010",
"3751","0.000208","0.000010",
"3752","0.000208","0.000010",
"3753","0.000208","0.000010",
"3754","0.000208","0.000010",
"3755","0.000208","0.000010",
"3756","0.000208","0.000010",
"3757","0.000208","0.000010",
"3758","0.000208","0.000010",
"3759","0.000208","0.000010",
"3760","0.000208","0.000010",
"3761","0.000208","0.000010",
"3762","0.000208","0.000010",
"3763","0.000208","0.000010",
"3764","0.000208","0.000010",
"3765","0.000208","0.000010",
"3766","0.000208","0.000010",
"3767","0.000207","0.000010",
"3768","0.000207","0.000010",
"3769","0.000207","0.000010",
"3770","0.000207","0.000010",
"3771","0.000207","0.000010",
"3772","0.000207","0.000010",
"3773","0.000207","0.000010",
"3774","0.000207","0.000010",
"3775","0.000207","0.000010",
"3776","0.000207","0.000010",
"3777","0.000207","0.000010",
"3778","0.000207","0.000010",
"3779","0.000207","0.000010",
"3780","0.000206","0.000010",
"3781","0.000206","0.000010",
"3782","0.000206","0.000010",
"3783","0.000206","0.000010",
"3784","0.000206","0.000010",
"3785","0.000206","0.000010",
"3786","0.000206","0.000010",
"3787","0.000206","0.000010",
"3788","0.000206","0.000010",
"3789","0.000206","0.000010",
"3790","0.000206","0.000010",
"3791","0.000206","0.000010",
"3792","0.000206","0.000010",
"3793","0.000206","0.000010",
